date,TATAELXSI,TATAPOWER,UJJIVANSFB,VBL,WHIRLPOOL,ADANIENT,ADANIPORTS,AETHER,AXISBANK,BAJFINANCE,BANDHANBNK,BHEL,CASTROLIND,CDSL,CLEAN,COALINDIA,DATAPATTNS,DMART,FEDERALBNK,HAL,HAPPSTMNDS,HDFCBANK,HFCL,IDFCFIRSTB,IEX,INDIGO,IRCTC,IRFC,KELLTONTEC,KOTAKBANK,LATENTVIEW,MAZDOCK,MCX,MTARTECH,NEWGEN,PPL,PRINCEPIPE,RVNL,SBICARD,SBIN,SONACOMS,SPANDANA,SYNGENE,TATACONSUM
2025-06-23,6313.0,393.0,48.34,461.8,1406.3,2472.0,1354.8,764.15,1214.1,915.5,180.21,253.8,207.63,1723.3,1434.2,392.5,3023.7,4335.8,206.95,5028.2,621.0,1948.4,81.74,71.01,182.58,5467.0,757.85,136.98,124.32,2184.1,407.75,3342.6,8292.0,1681.3,1154.7,393.2,335.15,391.4,955.9,790.2,477.35,261.65,636.05,1109.4
2025-06-24,6266.0,398.45,48.73,462.75,1374.6,2505.6,1389.5,773.5,1221.2,916.5,180.22,259.95,209.91,1748.5,1450.8,392.65,2934.6,4250.6,209.22,4886.5,642.45,1960.9,83.65,72.02,187.77,5606.5,762.0,138.62,126.58,2223.6,406.0,3281.4,8216.0,1630.3,1118.6,397.05,340.0,398.0,982.1,795.4,481.75,274.95,638.85,1107.7
2025-06-25,6266.5,403.05,49.37,460.3,1382.8,2527.2,1393.1,778.25,1213.3,928.0,181.99,261.85,211.3,1744.3,1502.7,391.75,2790.6,4276.4,210.4,4792.7,650.5,1980.2,87.15,72.1,189.01,5639.0,767.55,139.57,131.34,2198.3,412.65,3192.7,8662.0,1613.6,1151.6,399.15,342.9,399.4,969.8,800.05,480.8,278.65,651.4,1126.5
2025-06-26,6274.5,405.65,49.1,458.4,1407.6,2586.2,1429.3,769.45,1233.5,951.5,185.06,264.45,214.19,1746.8,1473.1,394.15,2862.5,4315.4,210.02,4817.1,646.25,2021.8,87.52,71.9,190.14,5691.5,773.05,139.87,129.27,2203.9,407.9,3121.9,8839.0,1616.5,1179.0,403.5,355.3,399.55,975.3,797.05,480.8,280.25,645.7,1145.4
2025-06-27,6345.0,408.85,48.79,461.6,1402.8,2646.3,1440.2,765.7,1225.1,947.0,185.61,264.1,217.02,1760.5,1464.5,394.15,2824.0,4313.5,208.39,4897.9,651.25,2014.9,86.96,72.36,189.28,5816.0,785.25,139.99,131.69,2207.9,410.7,3174.0,8856.5,1590.0,1153.9,404.4,358.45,395.05,991.35,805.4,479.25,279.05,642.65,1124.3
2025-06-30,6310.0,405.45,49.03,457.55,1401.4,2619.4,1450.2,761.75,1199.2,936.5,189.64,266.3,221.73,1794.0,1465.6,391.95,2900.7,4372.3,213.12,4869.8,655.9,2001.5,86.54,72.84,193.11,5976.5,781.5,141.72,130.25,2163.5,411.5,3244.3,8944.0,1586.6,1171.8,400.45,367.5,397.7,953.1,820.35,481.35,278.6,638.9,1098.9
2025-07-01,6208.5,406.55,49.22,451.6,1379.4,2621.8,1447.0,757.75,1173.3,936.65,187.19,264.65,224.71,1797.5,1449.9,389.75,2929.1,4452.4,218.72,4912.2,650.75,2012.1,86.01,77.24,193.09,5965.0,775.5,141.5,129.09,2183.6,410.1,3275.0,9060.5,1590.5,1145.4,398.1,371.25,395.85,931.8,820.3,475.9,281.45,636.6,1095.6
2025-07-02,6185.0,406.65,49.9,453.05,1387.0,2630.2,1443.9,751.95,1175.3,923.0,187.88,260.6,225.74,1779.0,1454.2,386.9,2953.7,4391.9,217.75,4898.3,645.6,1986.0,85.68,77.25,195.24,5956.0,775.5,140.31,128.44,2169.1,425.0,3278.2,8935.0,1584.3,1140.9,391.95,368.35,392.65,913.1,812.9,475.3,277.1,638.75,1095.8
2025-07-03,6215.0,399.9,49.12,450.7,1401.7,2611.2,1431.1,754.9,1171.1,910.15,183.93,257.6,221.96,1804.9,1485.0,386.45,2966.8,4348.7,216.99,4931.2,643.5,1987.1,84.52,77.66,197.75,5766.0,778.5,139.7,128.71,2126.6,446.7,3287.6,9002.5,1584.5,1134.3,393.05,366.0,390.65,911.4,807.1,479.35,277.05,640.35,1089.4
2025-07-04,6209.0,401.0,48.56,456.15,1377.7,2599.1,1424.4,778.8,1177.6,925.3,179.98,260.15,220.86,1762.5,1483.1,386.1,2981.5,4261.1,215.32,4993.2,643.7,1989.3,84.6,77.88,197.63,5753.0,781.15,139.24,134.89,2129.8,444.45,3329.0,8884.5,1577.3,1134.3,390.5,364.75,391.4,909.6,811.85,478.4,287.85,644.2,1089.7
2025-07-07,6175.0,401.2,47.0,464.05,1372.8,2576.1,1435.6,793.5,1175.1,924.65,177.49,256.35,222.28,1778.5,1466.7,384.25,2962.9,4236.3,215.05,5012.6,647.25,1987.4,83.35,77.71,199.33,5748.0,784.35,138.54,138.12,2149.8,443.45,3276.8,8746.5,1564.0,1118.7,391.0,364.25,389.45,908.95,806.85,468.3,280.95,635.25,1101.9
2025-07-08,6171.5,400.85,47.13,458.15,1333.0,2591.3,1448.5,782.4,1165.4,927.65,174.7,258.1,217.98,1754.1,1451.4,382.85,2989.7,4213.0,213.5,5002.5,636.9,2001.4,83.09,77.86,200.99,5802.0,785.2,138.2,136.42,2224.5,446.35,3291.4,8496.0,1575.3,1129.8,388.8,362.8,386.5,918.75,812.65,461.3,278.65,632.6,1099.9
2025-07-09,6152.0,400.65,47.54,465.75,1347.9,2583.0,1443.0,780.85,1164.7,940.6,178.02,262.05,223.25,1761.5,1465.2,387.45,3025.3,4190.9,213.89,5007.4,631.45,2011.2,82.5,77.45,207.96,5852.0,786.05,137.59,137.29,2229.3,441.9,3294.3,8442.0,1576.0,1125.9,388.25,363.9,385.1,934.5,810.95,455.6,280.45,639.2,1097.9
2025-07-10,6137.5,399.9,47.69,459.75,1328.3,2581.0,1443.1,780.45,1164.3,947.65,178.26,261.3,220.92,1747.2,1444.4,384.05,2945.7,4169.0,210.98,4915.6,628.85,2006.2,82.15,76.63,206.38,5840.0,784.2,137.13,138.48,2203.8,439.45,3263.0,8331.5,1567.5,1105.2,389.45,366.3,384.7,935.5,808.0,454.65,279.2,634.3,1088.9
2025-07-11,6066.0,396.85,47.54,452.25,1372.5,2558.7,1431.7,778.55,1173.8,933.5,175.59,258.7,219.89,1688.7,1426.6,380.95,2849.1,4064.2,207.38,4866.1,629.1,1983.7,81.21,75.23,206.43,5917.5,773.7,135.28,134.81,2220.6,432.2,3174.5,8048.0,1538.0,1090.0,388.1,367.2,381.65,913.45,808.65,447.15,280.35,626.15,1076.8
2025-07-14,6179.0,402.55,49.27,461.2,1384.4,2581.3,1433.0,776.0,1172.7,918.85,175.14,257.35,222.79,1677.4,1455.6,383.85,2862.7,4011.3,210.57,4886.2,625.7,1983.0,82.23,74.27,207.13,5940.5,770.3,134.11,131.98,2203.8,428.05,3113.6,8209.0,1517.1,1076.5,387.05,355.85,382.3,903.5,808.85,452.25,294.7,636.3,1071.8
2025-07-15,6380.0,403.9,49.66,469.8,1383.8,2598.2,1445.1,824.2,1165.9,928.4,180.15,257.5,225.55,1701.4,1440.9,386.45,2872.2,4026.7,211.67,4896.8,624.8,1995.5,82.72,72.93,208.98,5930.5,773.95,135.29,131.73,2188.1,432.5,3115.4,8322.0,1536.5,1079.6,385.75,356.1,383.15,893.75,816.45,455.35,318.45,655.35,1081.8
2025-07-16,6311.0,414.7,49.58,480.1,1374.2,2608.5,1456.7,818.4,1168.4,921.75,183.68,254.35,223.46,1721.5,1459.1,386.45,2893.2,4086.0,214.69,4871.6,630.2,1996.3,83.37,73.86,208.31,5950.0,776.6,135.45,141.84,2179.4,430.6,3107.8,8380.5,1538.4,1091.4,386.7,355.1,383.3,897.35,831.7,455.05,305.45,667.75,1081.5
2025-07-17,6196.5,413.45,49.09,490.15,1404.8,2616.6,1452.5,819.75,1159.8,923.3,185.19,253.25,223.67,1714.1,1445.2,385.9,2895.6,4055.9,212.59,4789.3,635.35,1986.9,82.61,73.48,205.75,5796.5,774.75,134.91,142.2,2170.8,434.8,3048.0,8259.5,1537.5,1025.6,387.7,352.1,381.45,908.8,829.0,486.0,306.5,670.4,1105.8
2025-07-18,6166.0,407.9,48.87,484.85,1444.7,2596.1,1443.1,822.6,1099.3,942.0,187.02,250.5,221.5,1698.5,1318.7,388.5,2757.5,4048.6,212.47,4651.7,626.95,1957.4,81.56,73.09,203.14,5861.0,765.3,133.84,140.18,2140.5,439.95,2982.0,8235.0,1556.9,962.6,388.7,348.15,376.0,894.6,823.35,479.75,306.25,657.25,1095.9
2025-07-21,6198.5,401.85,47.86,489.3,1432.5,2619.5,1450.5,818.8,1099.6,948.45,182.25,254.65,219.83,1731.5,1276.1,386.8,2728.2,4023.7,212.78,4751.0,619.05,2000.5,81.73,73.99,195.99,5878.0,770.45,134.37,145.58,2165.2,432.45,2951.7,8249.0,1529.7,917.3,393.65,346.45,378.2,898.65,824.2,487.9,305.2,671.05,1090.3
2025-07-22,6210.0,399.15,47.19,485.25,1435.1,2587.8,1420.7,812.45,1098.0,952.55,180.94,250.5,220.24,1714.7,1298.7,389.1,2808.1,4033.3,212.4,4758.2,622.75,2007.1,80.32,72.44,192.56,5948.0,760.6,130.77,142.97,2160.2,445.0,2921.8,8153.5,1533.0,912.7,389.35,345.65,372.25,896.65,815.0,472.95,304.2,676.0,1084.8
2025-07-23,6235.5,402.5,47.02,487.75,1445.4,2614.5,1420.8,807.25,1104.8,968.3,181.43,251.2,228.66,1697.3,1304.8,390.75,2777.8,4043.9,212.81,4715.8,616.0,2024.3,80.71,72.7,187.89,5897.0,761.95,134.85,141.81,2170.4,448.55,2919.4,8261.5,1525.0,883.2,384.05,353.9,373.7,895.55,820.65,489.0,306.65,680.75,1062.6
2025-07-24,6226.0,400.7,45.71,486.0,1410.8,2608.4,1411.6,808.0,1095.1,958.95,184.15,251.05,228.0,1679.3,1282.7,385.55,2780.7,4021.0,212.7,4680.6,612.0,2014.2,79.25,72.89,132.32,5844.0,757.15,135.65,138.15,2142.1,429.8,2959.5,8242.5,1516.6,871.5,383.0,343.75,376.9,885.8,815.7,490.8,286.45,669.75,1072.8
2025-07-25,6062.0,395.35,43.32,477.15,1399.0,2550.1,1396.3,781.45,1086.1,913.75,178.19,240.15,222.24,1614.7,1242.5,380.8,2677.4,3997.0,208.14,4552.7,613.6,2004.6,75.94,70.7,145.02,5803.0,746.25,132.03,32.15,2124.6,412.65,2886.6,8040.0,1503.7,851.1,375.9,329.3,365.6,888.5,806.55,469.45,273.75,681.1,1054.4
2025-07-28,6035.5,399.2,43.79,486.75,1379.7,2522.3,1376.0,764.1,1073.6,880.5,175.03,236.75,218.57,1522.8,1243.0,378.35,2571.6,3949.9,206.0,4506.6,601.25,2008.5,76.38,70.72,139.12,5762.0,730.1,130.92,26.54,1966.6,408.6,2789.9,7731.5,1467.0,853.0,367.95,332.6,354.45,837.1,797.15,465.55,271.25,690.5,1059.9
2025-07-29,6090.5,399.85,43.97,512.15,1389.9,2547.9,1395.9,776.5,1064.2,886.55,173.44,240.55,222.45,1539.7,1238.4,383.65,2584.4,3999.0,205.21,4498.0,619.35,2021.6,78.67,70.31,134.65,5756.0,735.8,132.22,29.34,1972.7,416.7,2720.4,7839.5,1486.9,858.1,367.65,339.55,359.5,821.4,799.2,470.5,269.25,711.4,1061.6
2025-07-30,6101.0,401.35,43.64,522.1,1384.0,2532.9,1394.0,768.15,1073.3,884.85,168.27,241.65,220.28,1512.8,1246.5,379.9,2592.9,4281.4,204.68,4545.0,622.15,2025.8,77.0,69.24,136.05,5740.0,736.15,131.4,29.1,1959.7,410.6,2759.7,7787.0,1486.7,852.6,364.65,342.1,358.4,814.7,801.65,461.3,271.75,722.05,1073.1
2025-07-31,6093.5,397.75,44.27,522.6,1334.6,2430.7,1373.1,766.95,1068.4,881.2,168.08,238.45,218.11,1480.8,1222.3,376.35,2640.9,4267.4,202.43,4533.9,607.1,2018.2,75.57,68.76,135.3,5910.5,726.05,128.34,28.48,1978.6,410.0,2771.2,7693.0,1466.4,848.9,364.05,337.05,348.15,807.4,796.55,449.55,270.2,714.0,1073.2
2025-08-01,6054.5,389.3,43.22,511.9,1315.6,2350.9,1347.1,753.5,1062.4,875.6,163.42,231.6,218.41,1478.8,1207.2,372.5,2550.5,4196.0,196.06,4438.7,602.85,2012.2,73.26,67.58,132.09,5788.5,719.2,126.89,28.13,1992.4,401.65,2721.8,7595.5,1427.9,818.15,366.9,336.1,345.45,803.95,794.0,437.55,259.5,703.25,1070.4
2025-08-04,6031.0,387.1,43.95,508.6,1337.0,2363.6,1388.9,768.45,1068.6,885.3,168.03,241.43,219.56,1572.4,1203.0,374.7,2713.8,4197.2,196.46,4537.9,597.7,1992.0,75.01,69.33,133.98,5780.5,729.9,129.74,27.35,1997.0,408.6,2767.2,7977.5,1447.5,834.1,364.0,337.85,353.0,804.5,795.7,443.0,255.0,704.75,1072.6
2025-08-05,5961.5,385.55,43.99,508.1,1317.2,2328.2,1358.1,767.65,1070.8,891.9,165.89,248.25,222.02,1566.2,1216.3,379.5,2661.4,4257.8,196.04,4578.2,601.2,1977.6,74.02,69.33,133.49,5781.5,726.25,128.36,27.39,2003.0,406.75,2847.8,7877.0,1590.4,941.7,367.4,337.2,351.55,804.85,800.6,447.1,251.0,697.8,1064.6
2025-08-06,5816.0,385.55,43.07,499.2,1326.8,2300.3,1367.1,757.0,1071.0,876.65,164.54,239.83,213.27,1545.6,1196.8,376.85,2596.1,4242.0,197.37,4538.6,592.15,1985.3,72.86,68.74,132.18,5893.5,729.65,127.52,26.43,2002.4,404.8,2764.5,7743.0,1551.3,932.15,359.6,325.7,346.0,793.0,805.15,446.0,242.1,671.55,1052.8
2025-08-07,5865.0,385.55,43.24,502.7,1294.7,2249.8,1345.4,748.35,1076.2,879.1,166.13,227.97,214.7,1564.5,1196.5,379.55,2569.6,4263.5,198.63,4550.6,594.0,1995.4,73.96,69.23,133.46,5859.0,727.15,127.25,25.92,1992.1,398.45,2785.0,7885.0,1488.6,903.35,356.25,298.65,346.5,796.5,805.15,448.85,253.2,673.2,1052.8
2025-08-08,5759.5,378.8,44.1,495.95,1264.6,2178.1,1325.0,734.05,1058.1,877.15,165.19,222.71,213.03,1567.1,1176.4,379.7,2427.5,4170.1,196.35,4440.6,592.8,1973.9,72.95,69.11,138.04,5769.5,718.95,125.28,25.71,1952.7,394.65,2636.7,7712.5,1497.7,874.4,353.7,291.15,336.6,786.9,804.3,445.0,244.65,655.25,1051.0
2025-08-11,5676.5,384.3,42.79,510.75,1262.0,2283.4,1339.4,733.5,1073.3,877.8,166.06,221.46,210.59,1564.8,1175.0,382.5,2514.3,4184.5,196.69,4444.9,576.6,1995.6,73.19,69.68,137.9,5878.5,723.3,126.82,25.2,1975.9,388.65,2697.3,7947.0,1483.2,866.05,353.3,292.05,342.5,797.8,823.45,445.95,247.0,642.6,1059.1
2025-08-12,5617.5,384.45,43.17,514.25,1243.1,2288.2,1330.5,735.35,1070.0,853.0,166.7,222.87,209.81,1541.7,1159.7,385.35,2525.1,4252.5,195.98,4409.4,579.55,1969.9,71.99,69.06,138.08,5927.5,720.55,125.03,25.13,1959.0,397.35,2690.8,8151.5,1464.2,861.8,350.8,294.75,329.45,789.95,820.6,440.25,245.25,648.95,1046.8
2025-08-13,5671.0,387.2,42.72,511.1,1241.3,2280.1,1319.6,752.0,1066.0,860.0,165.7,223.99,208.11,1564.5,1229.9,386.1,2506.0,4334.6,196.19,4524.4,580.15,1980.3,71.6,69.9,141.17,5969.5,727.35,125.65,25.05,1987.7,399.5,2748.8,8339.0,1465.6,854.7,346.65,299.65,326.3,790.1,821.85,448.75,246.65,659.15,1056.1
2025-08-14,5681.5,385.3,41.67,501.85,1240.7,2281.6,1300.3,741.55,1068.2,861.45,163.38,221.33,205.28,1559.8,1180.9,384.45,2517.5,4358.2,195.86,4555.1,582.2,1991.1,71.09,68.77,140.27,6002.5,724.8,124.5,27.22,1978.2,398.8,2721.4,8148.5,1517.3,886.45,320.15,291.4,324.1,789.35,826.55,451.85,239.85,667.6,1051.2
2025-08-18,5677.5,387.3,43.11,499.8,1299.9,2333.6,1327.2,750.7,1082.6,905.2,167.15,216.62,206.11,1575.1,1164.9,387.8,2591.4,4558.0,195.79,4514.3,584.7,2003.6,72.93,69.9,141.01,6096.5,721.9,124.77,26.03,2001.4,399.1,2739.2,8309.0,1540.1,886.5,317.8,330.95,323.8,811.8,827.65,444.95,242.4,663.65,1071.3
2025-08-19,5726.5,389.15,42.96,505.4,1285.2,2388.4,1369.4,765.55,1083.2,902.3,174.01,219.7,206.75,1581.7,1189.9,385.35,2541.0,4653.2,200.05,4452.6,589.05,1991.1,74.38,71.29,141.59,6055.5,726.4,126.8,25.89,2029.9,407.85,2747.4,8295.0,1515.1,874.9,327.15,334.85,327.75,820.1,830.4,455.25,245.1,683.05,1085.8
2025-08-20,5745.5,390.55,43.68,517.65,1298.1,2387.1,1370.6,768.2,1080.2,887.8,174.28,220.67,208.87,1583.6,1180.8,384.7,2560.3,4737.9,199.71,4468.4,591.75,1988.2,75.27,71.25,143.15,6155.5,731.2,126.73,25.92,2017.5,427.35,2772.9,8224.0,1498.4,878.3,344.45,328.4,330.8,818.1,828.95,450.35,246.45,667.45,1105.3
2025-08-21,5659.0,388.05,43.82,517.25,1316.1,2377.2,1361.8,769.3,1078.9,895.6,176.82,218.48,208.68,1569.5,1149.0,378.15,2599.9,4691.9,199.43,4474.0,597.25,1991.2,72.8,70.08,144.62,6099.0,725.7,125.44,25.9,2017.8,426.3,2767.8,7927.0,1510.3,871.1,334.6,345.45,328.65,825.2,825.7,442.65,245.55,667.8,1088.1
2025-08-22,5579.5,385.6,43.71,516.6,1301.0,2324.9,1341.2,771.3,1070.9,894.5,173.23,218.59,206.24,1574.4,1153.8,374.45,2590.6,4698.8,196.34,4473.0,591.8,1964.6,73.62,69.68,143.92,6086.5,725.0,124.98,25.81,1986.6,419.9,2700.3,7960.0,1520.4,866.45,327.6,342.65,323.75,821.0,816.25,449.65,248.55,667.4,1084.1
2025-08-25,5546.5,383.25,43.75,516.0,1309.0,2302.9,1340.4,757.8,1070.0,900.8,171.45,216.51,207.41,1541.9,1169.1,380.0,2557.4,4725.3,195.01,4457.6,595.8,1964.1,74.24,70.28,143.87,6116.0,721.85,124.36,25.81,1983.3,424.45,2755.7,8003.0,1501.6,920.75,328.45,338.25,321.65,822.05,816.45,451.15,249.9,667.7,1081.6
2025-08-26,5478.5,377.75,42.79,508.55,1285.0,2272.0,1315.4,736.0,1050.1,876.25,165.86,211.5,200.88,1492.1,1134.5,372.45,2505.6,4716.4,192.46,4383.6,581.6,973.4,71.82,68.76,141.26,6050.0,717.25,121.2,25.48,1965.7,424.9,2687.8,7692.0,1457.8,895.6,321.95,334.6,312.7,815.7,807.85,453.7,247.1,648.8,1079.9
2025-08-28,5338.0,371.1,42.43,497.7,1301.6,2275.2,1315.4,735.55,1051.9,876.85,162.93,208.51,201.55,1452.0,1156.1,374.3,2425.8,4699.9,191.76,4344.7,566.75,957.8,69.71,68.05,139.76,5727.0,699.65,118.58,25.66,1944.7,419.8,2628.1,7401.5,1421.0,902.45,314.1,324.8,308.65,803.6,801.95,450.35,242.7,629.2,1062.4
2025-08-29,5234.0,374.15,42.68,487.15,1300.6,2244.7,1312.8,736.1,1045.2,877.85,161.8,208.01,197.23,1424.4,1174.5,374.8,2402.8,4755.6,191.71,4332.6,565.05,951.6,70.23,67.99,139.8,5646.0,691.95,118.11,25.65,1960.3,415.45,2603.1,7390.0,1396.0,883.2,313.35,318.65,302.6,803.5,802.5,443.05,243.15,625.9,1065.4
2025-09-01,5357.0,380.55,43.31,495.35,1316.7,2284.2,1335.3,741.7,1061.5,889.35,161.34,212.22,199.33,1476.9,1186.7,377.9,2511.8,4734.9,193.58,4429.6,566.2,950.6,71.33,68.94,142.21,5670.0,703.95,120.54,25.67,1968.6,412.7,2653.3,7793.0,1445.9,891.6,317.85,336.45,315.7,810.85,806.05,450.8,247.19,635.15,1075.7
2025-09-02,5425.5,386.05,43.07,499.2,1333.7,2274.2,1336.2,745.95,1056.2,890.1,162.04,215.07,200.5,1508.9,1166.5,380.1,2545.5,4680.0,193.56,4451.5,570.4,944.5,70.28,69.49,141.19,5665.5,712.0,122.99,25.66,1942.5,414.2,2731.0,7645.5,1439.4,891.4,330.1,334.1,331.85,793.4,803.9,444.95,252.95,635.65,1100.8
2025-09-03,5427.5,389.15,43.05,505.25,1344.9,2288.7,1332.4,756.05,1054.7,896.3,164.73,216.97,198.53,1518.6,1174.0,389.8,2546.5,4758.5,193.23,4451.0,573.4,954.45,71.68,70.59,142.07,5740.0,712.85,123.58,25.62,1960.2,424.9,2715.8,7707.5,1453.8,904.35,333.25,331.6,334.6,795.35,812.15,450.0,267.28,651.9,1104.4
2025-09-04,5428.0,382.6,43.11,489.5,1349.4,2278.8,1328.2,745.5,1050.4,934.75,162.48,211.09,199.37,1509.4,1155.5,391.45,2443.3,4829.3,189.9,4436.9,569.5,961.25,69.99,72.23,142.65,5695.0,711.1,121.63,25.38,1949.7,429.05,2680.3,7643.5,1414.1,899.1,323.5,331.3,326.95,793.15,809.4,437.95,263.48,656.8,1071.1
2025-09-05,5451.0,385.8,42.57,469.65,1357.0,2281.4,1321.8,741.55,1055.9,937.6,163.34,212.36,197.77,1523.4,1189.2,392.65,2476.8,4793.3,190.52,4404.8,568.4,963.4,69.84,72.6,141.95,5670.0,714.05,123.46,25.28,1945.5,429.05,2670.7,7605.5,1408.0,886.75,332.5,325.75,329.4,791.45,806.6,441.1,262.54,648.4,1072.4
2025-09-08,5469.5,383.25,44.17,474.05,1363.0,2310.9,1348.3,740.3,1055.5,944.3,164.54,216.68,197.43,1554.3,1188.6,387.05,2538.6,4714.2,190.62,4443.6,561.45,966.0,70.97,72.27,142.3,5696.5,713.1,124.57,26.0,1950.1,428.25,2665.0,7631.5,1416.8,884.65,323.25,323.4,332.2,803.85,808.8,454.35,261.06,649.5,1074.2
2025-09-09,5553.5,384.65,47.47,474.5,1371.2,2311.6,1380.9,741.15,1052.2,948.4,163.46,214.52,197.39,1548.9,1172.1,387.95,2560.8,4759.8,191.63,4454.0,567.1,965.15,70.06,73.53,142.86,5637.5,713.2,124.82,25.8,1960.4,422.85,2684.0,7611.5,1412.6,878.0,317.65,320.5,332.4,819.35,808.85,445.5,255.88,644.6,1083.5
